review_id,date,rating,review_text,verified_purchase,product_name,customer_name,helpful_count
REV-BA382A31,2023-03-16,1,The Youth Renewal Night Cream subscription price increased without notice. Very frustrated with this purchase.,True,Turmeric Anti-Inflammatory Tablets,Customer_6677,42
REV-63217299,2023-01-17,3,Works but takes time to see results. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_4632,8
REV-FAB4C5B3,2024-10-02,3,Would consider other options next time. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_2937,39
REV-4602F26E,2023-02-15,2,They made cancellation intentionally difficult. I want a refund immediately.,False,Youth Renewal Night Cream,Customer_6623,48
REV-F9B7A739,2024-01-25,5,Just received my order and this brand really cares about customers. Great job!,True,PureGlow Cleansing Balm,Customer_6097,39
REV-3AD13437,2024-11-08,4,I absolutely love this product! The HydraBoost Daily Moisturizer is amazing.,True,Omega-3 Fish Oil Supplement,Customer_3548,23
REV-0DB0B4E0,2023-09-26,1,Ordered the PureGlow Cleansing Balm and caused breakout within days. So angry right now.,True,Collagen Beauty Powder,Customer_8941,38
REV-5E838935,2023-11-18,3,Works but takes time to see results. It's fine I guess.,False,Probiotic Gut Health Capsules,Customer_5644,50
REV-DDB0597F,2023-11-13,1,Very disappointed. The couldn't cancel my subscription. Won't buy again.,True,Youth Renewal Night Cream,Customer_4229,40
REV-5F689787,2024-10-28,2,The Radiance Vitamin C Serum shipping took over 3 weeks. Very frustrated with this purchase.,True,PureGlow Cleansing Balm,Customer_4162,9
REV-74773152,2023-06-11,2,Waste of money. Dropper broke inside the bottle. Customer service was no help.,True,Omega-3 Fish Oil Supplement,Customer_6762,41
REV-F4D4F568,2024-06-26,4,Just received my order and this brand really cares about customers. Great job!,True,Youth Renewal Night Cream,Customer_6691,41
REV-82DBF99E,2023-06-26,4,Fast shipping and great quality. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_5821,48
REV-F5529522,2023-06-13,5,The Collagen Beauty Powder exceeded expectations. Customer service was super helpful!,True,PureGlow Cleansing Balm,Customer_4813,17
REV-5388FC8B,2023-03-10,1,The Radiance Vitamin C Serum refund still hasn't processed. Very frustrated with this purchase.,True,PureGlow Cleansing Balm,Customer_1336,55
REV-64A1B2C6,2024-01-22,1,The HydraBoost Daily Moisturizer support said they can't help with this. Very frustrated with this purchase.,True,Turmeric Anti-Inflammatory Tablets,Customer_5624,32
REV-A8580603,2023-11-08,2,Texture changed from previous order. I want a refund immediately.,True,Radiance Vitamin C Serum,Customer_7058,33
REV-C2B9B0E4,2023-01-09,5,My skin has never looked better! Shipping was fast too.,True,HydraBoost Daily Moisturizer,Customer_1147,45
REV-BAC46C7C,2023-11-22,1,The Omega-3 Fish Oil Supplement package arrived damaged. Very frustrated with this purchase.,True,Youth Renewal Night Cream,Customer_2681,13
REV-7CBE9E1C,2024-04-18,4,Fast shipping and great quality! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_2462,25
REV-DCC5A625,2024-07-08,1,The Collagen Beauty Powder didn't see any results after 3 weeks. Very frustrated with this purchase.,True,Collagen Beauty Powder,Customer_6981,14
REV-DD371411,2024-08-14,5,I packaging was beautiful and secure! The HydraBoost Daily Moisturizer is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_3494,9
REV-F7A6CC00,2024-10-22,3,Might work for others but not for me. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_2260,28
REV-9F7DCEB0,2023-10-04,1,One star is too generous. Seal was already broken.,True,Turmeric Anti-Inflammatory Tablets,Customer_5774,11
REV-3EC62319,2023-02-27,4,The Collagen Beauty Powder exceeded expectations. Highly recommend to friends!,True,Turmeric Anti-Inflammatory Tablets,Customer_9373,1
REV-48AEAD98,2024-09-06,5,I product works exactly as described! The Turmeric Anti-Inflammatory Tablets is amazing.,True,Omega-3 Fish Oil Supplement,Customer_2102,5
REV-5D4C5A7B,2023-10-02,3,Average product for the price. It's fine I guess.,True,PureGlow Cleansing Balm,Customer_5886,29
REV-D41C74D7,2024-03-15,2,DO NOT BUY. Agent hung up on me. This company doesn't care.,True,Collagen Beauty Powder,Customer_7185,31
REV-0F944E90,2023-09-11,3,Decent quality but slow shipping. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_5376,18
REV-D5830425,2023-01-27,3,It's okay nothing special. It's fine I guess.,False,PureGlow Cleansing Balm,Customer_8650,11
REV-28159E0F,2024-09-08,1,DO NOT BUY. Pump dispenser doesn't work. This company doesn't care.,True,HydraBoost Daily Moisturizer,Customer_2520,9
REV-84F472F8,2023-08-30,1,Terrible experience. Refund still hasn't processed. Avoid this product.,True,Youth Renewal Night Cream,Customer_3432,36
REV-4FBABCE8,2023-11-09,4,The Probiotic Gut Health Capsules exceeded expectations. Great value for money!,True,Youth Renewal Night Cream,Customer_7191,29
REV-2A0EBECB,2024-03-13,5,Highly recommend to friends. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_2827,11
REV-9D017383,2024-03-16,2,DO NOT BUY. Delivery was delayed by 2 weeks. This company doesn't care.,True,Turmeric Anti-Inflammatory Tablets,Customer_7951,3
REV-5890361D,2024-02-12,3,Average product for the price. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_1635,18
REV-8108CB07,2024-11-15,4,Gentle on sensitive skin. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_4418,43
REV-B486FC94,2024-01-01,4,The Omega-3 Fish Oil Supplement exceeded expectations. Best purchase i've made this year!,True,Collagen Beauty Powder,Customer_9425,29
REV-8DBB9586,2023-03-23,2,Ordered the Radiance Vitamin C Serum and got generic copy-paste responses. So angry right now.,True,Youth Renewal Night Cream,Customer_1369,33
REV-083406C2,2024-07-05,4,My skin has never looked better. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_4268,41
REV-7F13D4EF,2023-07-29,1,Seal was already broken. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_7019,12
REV-08E19D22,2024-09-12,4,Great value for money! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_6095,24
REV-3C030F84,2024-06-14,3,Does what it says but slowly. It's fine I guess.,False,Youth Renewal Night Cream,Customer_1179,46
REV-8C4868B5,2023-01-27,5,Love the natural ingredients. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_8012,32
REV-28E40879,2024-06-27,5,Just received my order and product works exactly as described. Great job!,True,HydraBoost Daily Moisturizer,Customer_9343,18
REV-F75BA4BC,2024-08-26,5,Just received my order and will definitely repurchase. Great job!,True,Radiance Vitamin C Serum,Customer_4866,46
REV-901841DB,2024-08-23,3,Would consider other options next time. It's fine I guess.,False,Youth Renewal Night Cream,Customer_3436,44
REV-DC2FF4C2,2024-04-18,4,Gentle on sensitive skin. Been using for 2 months now.,False,Probiotic Gut Health Capsules,Customer_4482,18
REV-58C04A3B,2023-06-30,4,The Omega-3 Fish Oil Supplement exceeded expectations. This brand really cares about customers!,False,Omega-3 Fish Oil Supplement,Customer_4684,46
REV-50EDC422,2023-10-22,2,The Turmeric Anti-Inflammatory Tablets support never responded to my email. Very frustrated with this purchase.,True,HydraBoost Daily Moisturizer,Customer_4674,29
REV-17168E4A,2024-06-08,5,My skin has never looked better. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_8213,34
REV-B24E7D5F,2023-03-13,2,Waste of money. They ignored my refund request. Customer service was no help.,True,PureGlow Cleansing Balm,Customer_2185,44
REV-61631C0A,2023-12-10,5,Product works exactly as described! Shipping was fast too.,True,Radiance Vitamin C Serum,Customer_2576,41
REV-C247A7E8,2024-10-27,4,I best purchase I've made this year! The Radiance Vitamin C Serum is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_4752,26
REV-54A92C53,2023-12-01,1,Terrible experience. Charged twice for same order. Avoid this product.,True,Omega-3 Fish Oil Supplement,Customer_3833,25
REV-4650758B,2023-06-20,4,I will definitely repurchase! The Omega-3 Fish Oil Supplement is amazing.,False,Probiotic Gut Health Capsules,Customer_6579,3
REV-49BCF33F,2023-11-30,5,The HydraBoost Daily Moisturizer exceeded expectations. Love the natural ingredients!,True,Radiance Vitamin C Serum,Customer_4705,45
REV-72377BA9,2023-05-14,2,One star is too generous. Bottle leaked all over the box.,True,Collagen Beauty Powder,Customer_5595,47
REV-0B6C65E9,2024-08-31,1,One star is too generous. Consistency is too thick and greasy.,True,Radiance Vitamin C Serum,Customer_5173,21
REV-0E21F2CA,2023-11-20,4,Gentle on sensitive skin! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_2356,23
REV-E2B81BC2,2024-07-02,5,I love the natural ingredients! The Omega-3 Fish Oil Supplement is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_3282,18
REV-0921B1D4,2024-11-12,1,Very disappointed. The packaging looks cheap for the price. Won't buy again.,True,PureGlow Cleansing Balm,Customer_9156,65
REV-D28393DC,2024-10-08,4,Customer service was super helpful. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_8685,5
REV-93C27CD8,2024-10-02,2,Waste of money. Charged after i cancelled. Customer service was no help.,True,HydraBoost Daily Moisturizer,Customer_9608,29
REV-1167207B,2024-07-23,5,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Fast shipping and great quality!,True,Collagen Beauty Powder,Customer_2219,16
REV-BD913BF9,2024-10-06,3,Does what it says but slowly. It's fine I guess.,False,Probiotic Gut Health Capsules,Customer_7081,41
REV-C58F6B6F,2023-10-25,2,One star is too generous. Texture changed from previous order.,False,Collagen Beauty Powder,Customer_5720,46
REV-8A1F3D34,2023-08-21,3,It's okay nothing special. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_3156,18
REV-C2C84FDA,2023-02-09,5,Exceeded my expectations. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_3215,31
REV-D7A7535C,2024-11-22,5,My skin has never looked better. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_6191,31
REV-F159EF92,2024-05-28,1,DO NOT BUY. Got generic copy-paste responses. This company doesn't care.,True,PureGlow Cleansing Balm,Customer_7502,65
REV-E7D2EBE5,2024-09-06,2,One star is too generous. Pump dispenser doesn't work.,True,Turmeric Anti-Inflammatory Tablets,Customer_8515,0
REV-EB2CA1EA,2023-12-26,5,Gentle on sensitive skin! Shipping was fast too.,True,Omega-3 Fish Oil Supplement,Customer_3615,21
REV-B8FF25DA,2024-07-08,4,I gentle on sensitive skin! The Youth Renewal Night Cream is amazing.,True,Probiotic Gut Health Capsules,Customer_3150,0
REV-8DE7AACB,2024-08-03,4,I noticed results in just one week! The PureGlow Cleansing Balm is amazing.,True,PureGlow Cleansing Balm,Customer_7030,26
REV-2745638F,2024-07-18,5,Product works exactly as described. Been using for 2 months now.,True,Probiotic Gut Health Capsules,Customer_7045,13
REV-FD88783A,2024-09-03,5,The Youth Renewal Night Cream exceeded expectations. Exceeded my expectations!,True,Omega-3 Fish Oil Supplement,Customer_9255,22
REV-A3164276,2023-08-31,5,Just received my order and this brand really cares about customers. Great job!,True,Omega-3 Fish Oil Supplement,Customer_5052,1
REV-B2FFDE63,2023-04-26,1,Terrible experience. Product separated in the bottle. Avoid this product.,True,Collagen Beauty Powder,Customer_2679,82
REV-AF034C65,2023-10-26,3,Works but takes time to see results. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_4344,0
REV-031A219A,2023-11-13,4,The Turmeric Anti-Inflammatory Tablets exceeded expectations. Great value for money!,True,Turmeric Anti-Inflammatory Tablets,Customer_8186,24
REV-7E2E9476,2023-10-24,4,Customer service was super helpful! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_2718,17
REV-3A391AAD,2024-07-30,3,Not bad but not amazing either. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_1740,48
REV-7AA47B1F,2024-09-14,3,Works but takes time to see results. It's fine I guess.,True,Youth Renewal Night Cream,Customer_5102,36
REV-F62EBBBB,2023-05-12,2,Ordered the HydraBoost Daily Moisturizer and pump broke after first use. So angry right now.,True,Youth Renewal Night Cream,Customer_6487,21
REV-EF84E5F9,2023-10-30,5,My skin has never looked better! Shipping was fast too.,True,Omega-3 Fish Oil Supplement,Customer_9209,7
REV-809C84AE,2024-07-08,5,I this brand really cares about customers! The Omega-3 Fish Oil Supplement is amazing.,True,Youth Renewal Night Cream,Customer_3105,36
REV-99777AFC,2023-12-06,1,Waste of money. Smells rancid like old oil. Customer service was no help.,True,Youth Renewal Night Cream,Customer_1741,98
REV-D4251903,2023-12-24,2,Very disappointed. The pump dispenser doesn't work. Won't buy again.,True,Radiance Vitamin C Serum,Customer_7343,34
REV-0F187B73,2024-10-07,2,Waste of money. Consistency is too thick and greasy. Customer service was no help.,True,HydraBoost Daily Moisturizer,Customer_5473,17
REV-FDA9B713,2023-03-09,1,Waste of money. Charged twice for same order. Customer service was no help.,True,Collagen Beauty Powder,Customer_5675,6
REV-8B57C7F0,2024-06-03,5,Noticed results in just one week. Been using for 2 months now.,True,Omega-3 Fish Oil Supplement,Customer_6856,28
REV-F0FD1BFC,2024-10-05,4,I customer service was super helpful! The PureGlow Cleansing Balm is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_3342,29
REV-48C8E2D0,2023-10-01,2,Terrible experience. Charged twice for same order. Avoid this product.,True,Turmeric Anti-Inflammatory Tablets,Customer_9110,50
REV-7EC7C0C5,2023-11-10,4,I product works exactly as described! The PureGlow Cleansing Balm is amazing.,True,HydraBoost Daily Moisturizer,Customer_2420,7
REV-2C78B36E,2023-09-17,5,The Collagen Beauty Powder exceeded expectations. Best purchase i've made this year!,False,Omega-3 Fish Oil Supplement,Customer_3181,11
REV-B8EA17FB,2023-05-18,1,Terrible experience. Got generic copy-paste responses. Avoid this product.,True,Radiance Vitamin C Serum,Customer_8303,99
REV-353DC942,2023-07-10,5,Highly recommend to friends! Shipping was fast too.,False,Youth Renewal Night Cream,Customer_2301,43
REV-BF72FFC7,2023-09-25,5,I customer service was super helpful! The HydraBoost Daily Moisturizer is amazing.,True,PureGlow Cleansing Balm,Customer_7117,25
REV-DADCA60B,2024-11-29,2,Very disappointed. The customs held my order for a month. Won't buy again.,True,Probiotic Gut Health Capsules,Customer_1879,12
REV-54605C3E,2023-03-22,3,Works but takes time to see results. It's fine I guess.,False,Turmeric Anti-Inflammatory Tablets,Customer_9417,40
REV-42C7E2FC,2024-03-07,5,Love the natural ingredients. Been using for 2 months now.,True,Omega-3 Fish Oil Supplement,Customer_7563,4
REV-93EDE326,2023-05-06,4,Just received my order and love the natural ingredients. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_4595,15
REV-6E713E3C,2024-06-20,2,DO NOT BUY. Bottle was only half full. This company doesn't care.,False,Probiotic Gut Health Capsules,Customer_6832,45
REV-D7E537BF,2023-08-03,4,I my skin has never looked better! The Youth Renewal Night Cream is amazing.,True,Omega-3 Fish Oil Supplement,Customer_2906,29
REV-17E2455E,2023-09-10,2,The Youth Renewal Night Cream discount code didn't apply. Very frustrated with this purchase.,False,HydraBoost Daily Moisturizer,Customer_9602,5
REV-3D607C07,2023-06-18,1,Waste of money. Bottle was only half full. Customer service was no help.,True,Youth Renewal Night Cream,Customer_5239,96
REV-E3AE7826,2023-12-25,4,Product works exactly as described. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_1704,37
REV-6A988868,2024-09-18,5,Just received my order and exceeded my expectations. Great job!,True,PureGlow Cleansing Balm,Customer_4893,40
REV-292E773C,2024-10-02,5,I great value for money! The Omega-3 Fish Oil Supplement is amazing.,False,Youth Renewal Night Cream,Customer_4098,10
